epoch,time(s),learning late,train_loss,validation_loss,validation_error(%)
07667,00052,00052
07668,00066,00066
07669,00068,00068
07670,00080,00080
07671,00043,00043
07672,00046,00011
07673,00025,00025
07674,00027,00027
07675,00035,00035
07676,00050,00050
07677,00088,00088
07678,00014,00014
07679,00075,00075
07680,00053,00053
07681,00003,00003
07682,00005,00005
07683,00011,00035
07684,00082,00082
07685,00007,00007
07686,00086,00090
07687,00061,00061
07688,00007,00007
07689,00091,00091
07690,00001,00001
07691,00005,00005
07692,00017,00017
07693,00072,00072
07694,00041,00041
07695,00094,00094
07696,00033,00033
07697,00067,00067
07698,00039,00033
07699,00039,00039
07700,00023,00023
07701,00040,00006
07702,00031,00031
07703,00063,00063
07704,00071,00071
07705,00067,00067
07706,00045,00093
07707,00010,00084
07708,00035,00046
07709,00074,00074
07710,00033,00033
07711,00077,00077
07712,00065,00065
07713,00050,00050
07714,00098,00098
07715,00051,00051
07716,00055,00072
07717,00036,00036
07718,00003,00003
07719,00041,00041
07720,00047,00047
07721,00054,00054
07722,00084,00087
07723,00037,00037
07724,00075,00075
07725,00055,00074
07726,00071,00071
07727,00014,00014
07728,00083,00057
07729,00009,00009
07730,00044,00044
07731,00057,00057
07732,00083,00083
07733,00045,00045
07734,00022,00061
07735,00047,00052
07736,00063,00063
07737,00089,00089
07738,00061,00010
07739,00085,00085
07740,00039,00039
07741,00007,00007
07742,00025,00025
07743,00098,00098
07744,00005,00074
07745,00070,00070
07746,00054,00070
07747,00049,00049
07748,00070,00070
07749,00087,00087
07750,00089,00090
07751,00038,00015
07752,00028,00065
07753,00097,00097
07754,00036,00036
07755,00083,00083
07756,00082,00082
07757,00077,00051
07758,00046,00032
07759,00007,00007
07760,00074,00074
07761,00080,00080
07762,00002,00002
07763,00009,00028
07764,00078,00078
07765,00040,00040
07766,00036,00036
07767,00032,00091
07768,00091,00091
07769,00099,00099
07770,00073,00073
07771,00040,00024
07772,00083,00083
07773,00042,00042
07774,00010,00092
07775,00090,00090
07776,00050,00050
07777,00082,00082
07778,00024,00024
07779,00065,00065
07780,00016,00016
07781,00040,00040
07782,00039,00039
07783,00007,00007
07784,00023,00031
07785,00010,00010
07786,00051,00051
07787,00096,00096
07788,00077,00051
07789,00029,00029
07790,00066,00066
07791,00053,00083
07792,00030,00030
07793,00084,00084
07794,00044,00029
07795,00005,00005
07796,00091,00010
07797,00053,00053
07798,00074,00074
07799,00072,00072
07800,00015,00034
07801,00015,00015
07802,00044,00044
07803,00005,00025
07804,00066,00066
07805,00077,00010
07806,00015,00055
07807,00048,00048
07808,00073,00095
07809,00072,00063
07810,00038,00064
07811,00077,00077
07812,00003,00003
07813,00013,00013
07814,00018,00018
07815,00092,00092
07816,00004,00055
07817,00013,00013
07818,00073,00030
07819,00029,00029
07820,00091,00091
07821,00091,00091
07822,00061,00061
07823,00075,00075
07824,00058,00058
07825,00071,00060
07826,00070,00070
07827,00098,00046
07828,00052,00052
07829,00094,00094
07830,00089,00089
07831,00090,00090
07832,00056,00056
07833,00057,00057
07834,00043,00043
07835,00060,00060
07836,00078,00045
07837,00030,00030
07838,00059,00059
07839,00078,00078
07840,00074,00006
07841,00080,00080
07842,00080,00080
07843,00054,00054
07844,00099,00083
07845,00060,00060
07846,00076,00076
07847,00054,00092
07848,00018,00018
07849,00014,00014
07850,00026,00026
07851,00009,00009
07852,00081,00081
07853,00085,00085
07854,00032,00032
07855,00063,00063
07856,00043,00043
07857,00073,00056
07858,00087,00087
07859,00044,00078
07860,00054,00045
07861,00099,00099
07862,00070,00070
07863,00008,00008
07864,00090,00012
07865,00065,00065
07866,00080,00080
07867,00041,00058
07868,00017,00017
07869,00039,00039
07870,00053,00053
07871,00066,00066
07872,00048,00048
07873,00005,00025
07874,00034,00088
07875,00005,00032
07876,00097,00097
07877,00046,00087
07878,00037,00037
07879,00040,00040
07880,00091,00091
07881,00016,00016
07882,00027,00027
07883,00033,00033
07884,00016,00086
07885,00089,00089
07886,00005,00005
07887,00076,00076
07888,00083,00083
07889,00074,00074
07890,00085,00085
07891,00024,00024
07892,00055,00093
07893,00032,00032
07894,00076,00076
07895,00045,00045
07896,00005,00005
07897,00052,00052
07898,00046,00046
07899,00067,00072
07900,00040,00040
07901,00058,00058
07902,00084,00084
07903,00054,00006
07904,00091,00091
07905,00063,00038
07906,00098,00035
07907,00066,00066
07908,00025,00025
07909,00079,00079
07910,00000,00057
07911,00023,00023
07912,00014,00014
07913,00015,00015
07914,00086,00086
07915,00075,00075
07916,00045,00045
07917,00006,00006
07918,00022,00022
07919,00033,00033
07920,00076,00076
07921,00052,00052
07922,00081,00041
07923,00090,00090
07924,00022,00022
07925,00034,00034
07926,00033,00045
07927,00055,00066
07928,00007,00007
07929,00091,00095
07930,00011,00011
07931,00001,00001
07932,00023,00023
07933,00003,00003
07934,00022,00022
07935,00005,00005
07936,00080,00080
07937,00093,00093
07938,00018,00027
07939,00099,00086
07940,00079,00069
07941,00092,00092
07942,00053,00053
07943,00054,00054
07944,00063,00063
07945,00018,00018
07946,00084,00084
07947,00066,00066
07948,00008,00008
07949,00096,00059
07950,00008,00008
07951,00088,00042
07952,00092,00062
07953,00029,00029
07954,00030,00030
07955,00073,00073
07956,00002,00002
07957,00033,00096
07958,00039,00039
07959,00065,00004
07960,00061,00022
07961,00045,00045
07962,00083,00083
07963,00058,00058
07964,00073,00073
07965,00018,00018
07966,00084,00084
07967,00004,00004
07968,00005,00005
07969,00057,00002
07970,00018,00018
07971,00023,00023
07972,00029,00029
07973,00085,00085
07974,00034,00034
07975,00064,00042
07976,00016,00016
07977,00016,00086
07978,00099,00065
07979,00095,00095
07980,00045,00045
07981,00097,00097
07982,00000,00000
07983,00069,00020
07984,00032,00046
07985,00044,00044
07986,00086,00086
07987,00054,00092
07988,00029,00029
07989,00085,00085
07990,00082,00082
07991,00091,00091
07992,00082,00082
07993,00017,00017
07994,00038,00038
07995,00085,00058
07996,00012,00012
07997,00026,00026
07998,00054,00054
07999,00028,00028
08000,00058,00058
08001,00079,00079
08002,00001,00001
08003,00004,00004
08004,00030,00095
08005,00057,00010
08006,00003,00003
08007,00033,00033
08008,00023,00023
08009,00091,00091
08010,00073,00073
08011,00001,00001
08012,00001,00001
08013,00035,00035
08014,00032,00010
08015,00019,00019
08016,00088,00088
08017,00011,00011
08018,00029,00029
08019,00056,00056
08020,00057,00000
08021,00054,00054
08022,00061,00061
08023,00020,00020
08024,00013,00013
08025,00017,00017
08026,00053,00053
08027,00089,00089
08028,00018,00018
08029,00081,00081
08030,00006,00006
08031,00096,00096
08032,00041,00041
08033,00026,00026
08034,00026,00026
08035,00025,00025
08036,00060,00060
08037,00022,00022
08038,00046,00073
08039,00074,00004
08040,00047,00047
08041,00024,00024
08042,00090,00018
08043,00078,00078
08044,00017,00017
08045,00007,00007
08046,00000,00000
08047,00087,00087
08048,00026,00026
08049,00073,00095
08050,00014,00014
08051,00056,00056
08052,00099,00018
08053,00012,00012
08054,00054,00054
08055,00080,00021
08056,00079,00079
08057,00008,00008
08058,00043,00043
08059,00039,00039
08060,00051,00024
08061,00040,00040
08062,00053,00053
08063,00098,00035
08064,00074,00021
08065,00031,00031
08066,00008,00008
08067,00057,00057
08068,00033,00033
08069,00018,00082
08070,00035,00035
08071,00066,00006
08072,00094,00005
08073,00086,00040
08074,00065,00065
08075,00022,00022
08076,00016,00016
08077,00064,00064
08078,00057,00057
08079,00098,00098
08080,00064,00064
08081,00088,00088
08082,00080,00055
08083,00058,00058
08084,00027,00027
08085,00036,00036
08086,00013,00013
08087,00091,00091
08088,00084,00084
08089,00009,00009
08090,00005,00005
08091,00009,00009
08092,00065,00065
08093,00085,00085
08094,00070,00070
08095,00059,00059
08096,00093,00093
08097,00002,00002
08098,00059,00059
08099,00079,00079
08100,00070,00070
08101,00034,00034
08102,00097,00097
08103,00099,00086
08104,00049,00049
08105,00018,00018
08106,00055,00055
08107,00070,00070
08108,00064,00073
08109,00038,00038
08110,00034,00034
08111,00061,00061
08112,00069,00069
08113,00037,00037
08114,00096,00064
08115,00024,00024
08116,00003,00003
08117,00078,00078
08118,00065,00074
08119,00033,00033
08120,00035,00035
08121,00001,00001
08122,00084,00084
08123,00022,00022
08124,00086,00086
08125,00004,00004
08126,00091,00091
08127,00013,00013
08128,00090,00090
08129,00068,00068
08130,00060,00060
08131,00045,00084
08132,00000,00000
08133,00034,00034
08134,00044,00018
08135,00032,00032
08136,00092,00092
08137,00014,00014
08138,00049,00096
08139,00035,00035
08140,00028,00086
08141,00003,00003
08142,00089,00089
08143,00079,00079
08144,00015,00015
08145,00066,00066
08146,00098,00035
08147,00050,00050
08148,00012,00012
08149,00041,00041
08150,00031,00031
08151,00036,00034
08152,00093,00093
08153,00084,00084
08154,00026,00026
08155,00074,00074
08156,00078,00078
08157,00050,00050
08158,00040,00057
08159,00054,00054
08160,00002,00002
08161,00067,00095
08162,00044,00044
08163,00066,00066
08164,00060,00060
08165,00079,00026
08166,00058,00058
08167,00082,00082
08168,00067,00067
08169,00098,00098
08170,00089,00089
08171,00028,00028
08172,00055,00055
08173,00095,00095
08174,00076,00076
08175,00060,00060
08176,00076,00076
08177,00091,00091
08178,00037,00037
08179,00002,00002
08180,00003,00003
08181,00062,00062
08182,00043,00043
08183,00091,00091
08184,00048,00048
08185,00063,00063
08186,00034,00034
08187,00042,00056
08188,00034,00034
08189,00053,00053
08190,00021,00003
08191,00028,00028
08192,00008,00008
08193,00040,00040
08194,00044,00044
08195,00096,00033
08196,00061,00061
08197,00060,00060
08198,00073,00073
08199,00061,00061
08200,00026,00026
08201,00063,00059
08202,00063,00004
08203,00049,00049
08204,00092,00092
08205,00092,00092
08206,00045,00006
08207,00072,00072
08208,00087,00086
08209,00018,00018
08210,00020,00020
08211,00055,00055
08212,00000,00000
08213,00085,00085
08214,00075,00075
08215,00094,00018
08216,00023,00023
08217,00065,00074
08218,00095,00095
08219,00081,00081
08220,00058,00058
08221,00073,00073
08222,00060,00060
08223,00021,00021
08224,00062,00014
08225,00019,00019
08226,00087,00087
08227,00047,00047
08228,00079,00079
08229,00090,00090
08230,00075,00075
08231,00073,00073
08232,00015,00015
08233,00041,00041
08234,00039,00039
08235,00099,00099
08236,00081,00011
08237,00094,00094
08238,00045,00045
08239,00091,00091
08240,00036,00036
08241,00077,00077
08242,00003,00003
08243,00075,00075
08244,00092,00092
08245,00094,00094
08246,00061,00061
08247,00050,00050
08248,00038,00038
08249,00012,00012
08250,00001,00001
08251,00000,00000
08252,00030,00030
08253,00084,00084
08254,00098,00098
08255,00029,00029
08256,00007,00007
08257,00018,00018
08258,00048,00048
08259,00081,00089
08260,00091,00091
08261,00005,00084
08262,00029,00063
08263,00062,00062
08264,00031,00031
08265,00040,00040
08266,00095,00055
08267,00030,00030
08268,00061,00061
08269,00086,00086
08270,00096,00047
08271,00059,00033
08272,00098,00011
08273,00025,00025
08274,00014,00014
08275,00028,00028
08276,00075,00075
08277,00002,00011
08278,00081,00081
08279,00022,00061
08280,00073,00073
08281,00079,00079
08282,00005,00005
08283,00088,00088
08284,00056,00056
08285,00081,00081
08286,00015,00031
08287,00084,00084
08288,00069,00069
08289,00030,00030
08290,00006,00006
08291,00068,00068
08292,00070,00070
08293,00012,00012
08294,00074,00074
08295,00007,00007
08296,00067,00021
08297,00055,00055
08298,00060,00071
08299,00005,00005
08300,00014,00014
08301,00048,00048
08302,00018,00018
08303,00000,00000
08304,00070,00070
08305,00038,00038
08306,00043,00026
08307,00024,00024
08308,00069,00069
08309,00016,00016
08310,00009,00009
08311,00042,00042
08312,00041,00041
08313,00039,00039
08314,00027,00027
08315,00000,00000
08316,00070,00070
08317,00085,00085
08318,00009,00009
08319,00043,00043
08320,00079,00079
08321,00077,00077
08322,00075,00075
08323,00074,00074
08324,00080,00080
08325,00042,00042
08326,00086,00067
08327,00008,00008
08328,00000,00000
08329,00036,00036
08330,00089,00089
08331,00015,00043
08332,00046,00046
08333,00069,00069
08334,00056,00056
08335,00023,00042
08336,00061,00010
08337,00071,00071
08338,00098,00098
08339,00055,00055
08340,00040,00040
08341,00025,00016
08342,00000,00000
08343,00021,00021
08344,00002,00002
08345,00001,00001
08346,00031,00064
08347,00047,00052
08348,00043,00043
08349,00083,00083
08350,00065,00065
08351,00068,00068
08352,00044,00018
08353,00001,00001
08354,00025,00025
08355,00096,00096
08356,00098,00046
08357,00047,00047
08358,00090,00090
08359,00002,00002
08360,00028,00028
08361,00037,00037
08362,00061,00061
08363,00031,00031
08364,00077,00077
08365,00004,00004
08366,00092,00092
08367,00038,00038
08368,00093,00093
08369,00028,00028
08370,00039,00039
08371,00018,00018
08372,00041,00041
08373,00044,00044
08374,00049,00049
08375,00001,00001
08376,00011,00011
08377,00019,00019
08378,00091,00091
08379,00082,00082
08380,00004,00004
08381,00060,00060
08382,00034,00034
08383,00056,00056
08384,00019,00019
08385,00032,00032
08386,00074,00074
08387,00087,00087
08388,00099,00099
08389,00073,00072
08390,00098,00098
08391,00008,00008
08392,00058,00058
08393,00093,00093
08394,00087,00087
08395,00002,00087
08396,00024,00024
08397,00035,00035
08398,00043,00043
08399,00052,00052
08400,00006,00006
08401,00004,00004
08402,00027,00033
08403,00008,00008
08404,00063,00063
08405,00026,00026
08406,00034,00034
08407,00039,00039
08408,00097,00097
08409,00037,00047
08410,00075,00075
08411,00033,00033
08412,00087,00087
08413,00049,00049
08414,00046,00046
08415,00016,00016
08416,00033,00033
08417,00076,00076
08418,00041,00041
08419,00097,00097
08420,00008,00008
08421,00075,00075
08422,00017,00017
08423,00055,00080
08424,00093,00093
08425,00027,00027
08426,00004,00004
08427,00041,00041
08428,00060,00049
08429,00067,00030
08430,00065,00031
08431,00021,00021
08432,00077,00077
08433,00090,00090
08434,00054,00054
08435,00087,00087
08436,00086,00086
08437,00037,00037
08438,00047,00047
08439,00074,00066
08440,00002,00002
08441,00073,00073
08442,00055,00055
08443,00025,00025
08444,00062,00062
08445,00026,00026
08446,00065,00019
08447,00028,00028
08448,00015,00015
08449,00001,00014
08450,00059,00059
08451,00069,00069
08452,00045,00045
08453,00092,00092
08454,00039,00039
08455,00042,00042
08456,00058,00058
08457,00049,00049
08458,00048,00048
08459,00044,00044
08460,00071,00071
08461,00048,00048
08462,00069,00069
08463,00009,00009
08464,00015,00077
08465,00016,00025
08466,00046,00035
08467,00071,00023
08468,00066,00066
08469,00066,00066
08470,00088,00088
08471,00082,00082
08472,00001,00001
08473,00039,00039
08474,00088,00088
08475,00093,00093
08476,00082,00082
08477,00007,00007
08478,00076,00017
08479,00056,00056
08480,00040,00040
08481,00070,00070
08482,00001,00001
08483,00068,00068
08484,00052,00059
08485,00076,00069
08486,00045,00045
08487,00016,00016
08488,00062,00006
08489,00085,00085
08490,00012,00012
08491,00099,00099
08492,00088,00088
08493,00040,00040
08494,00068,00068
08495,00036,00036
08496,00060,00023
08497,00017,00017
08498,00098,00013
08499,00020,00020
08500,00046,00046
08501,00075,00075
08502,00061,00061
08503,00070,00070
08504,00058,00058
08505,00055,00042
08506,00051,00051
08507,00075,00075
08508,00073,00073
08509,00070,00070
08510,00037,00037
08511,00028,00028
08512,00090,00090
08513,00072,00095
08514,00088,00088
08515,00068,00068
08516,00038,00038
08517,00073,00095
08518,00007,00077
08519,00016,00016
08520,00058,00058
08521,00061,00099
08522,00039,00039
08523,00056,00056
08524,00017,00017
08525,00033,00033
08526,00077,00077
08527,00050,00063
08528,00087,00087
08529,00075,00075
08530,00004,00004
08531,00016,00016
08532,00094,00094
08533,00055,00055
08534,00076,00076
08535,00060,00060
08536,00097,00097
08537,00001,00001
08538,00000,00000
08539,00075,00075
08540,00031,00031
08541,00055,00055
08542,00071,00071
08543,00075,00075
08544,00052,00052
08545,00006,00006
08546,00043,00043
08547,00014,00014
08548,00084,00084
08549,00014,00014
08550,00051,00051
08551,00001,00001
08552,00088,00088
08553,00053,00053
08554,00066,00066
08555,00005,00005
08556,00059,00056
08557,00032,00032
08558,00042,00052
08559,00040,00040
08560,00024,00024
08561,00086,00086
08562,00054,00054
08563,00054,00054
08564,00088,00088
08565,00061,00061
08566,00087,00087
08567,00054,00054
08568,00007,00024
08569,00028,00010
08570,00085,00085
08571,00017,00017
08572,00090,00090
08573,00022,00022
08574,00086,00086
08575,00077,00077
08576,00079,00079
08577,00094,00094
08578,00045,00045
08579,00000,00000
08580,00039,00039
08581,00089,00089
08582,00082,00082
08583,00041,00041
08584,00087,00087
08585,00091,00091
08586,00073,00073
08587,00004,00004
08588,00062,00062
08589,00072,00072
08590,00098,00098
08591,00010,00010
08592,00046,00011
08593,00028,00028
08594,00038,00038
08595,00072,00074
08596,00070,00070
08597,00013,00013
08598,00007,00007
08599,00015,00015
08600,00024,00024
08601,00076,00076
08602,00098,00098
08603,00067,00067
08604,00079,00079
08605,00015,00015
08606,00047,00047
08607,00047,00047
08608,00093,00093
08609,00073,00073
08610,00081,00013
08611,00026,00026
08612,00092,00070
08613,00095,00095
08614,00060,00060
08615,00070,00070
08616,00002,00011
08617,00082,00082
08618,00066,00066
08619,00034,00034
08620,00006,00006
08621,00065,00065
08622,00062,00062
08623,00074,00074
08624,00017,00046
08625,00036,00036
08626,00042,00088
08627,00052,00096
08628,00048,00048
08629,00079,00079
08630,00038,00050
08631,00019,00019
08632,00057,00083
08633,00066,00066
08634,00068,00068
08635,00066,00097
08636,00064,00064
08637,00016,00016
08638,00061,00061
08639,00016,00016
08640,00040,00084
08641,00018,00018
08642,00029,00029
08643,00093,00063
08644,00053,00057
08645,00009,00009
08646,00038,00038
08647,00004,00043
08648,00033,00074
08649,00015,00015
08650,00001,00001
08651,00093,00067
08652,00055,00091
08653,00001,00001
08654,00084,00084
08655,00069,00069
08656,00090,00013
08657,00010,00010
08658,00033,00033
08659,00080,00080
08660,00068,00068
08661,00030,00030
08662,00008,00008
08663,00003,00003
08664,00081,00013
08665,00026,00045
08666,00018,00018
08667,00020,00020
08668,00035,00035
08669,00028,00028
08670,00067,00093
08671,00005,00005
08672,00053,00053
08673,00034,00034
08674,00027,00027
08675,00093,00093
08676,00006,00018
08677,00044,00044
08678,00093,00093
08679,00037,00037
08680,00091,00077
08681,00046,00046
08682,00031,00031
08683,00069,00069
08684,00047,00047
08685,00057,00057
08686,00030,00030
08687,00085,00085
08688,00080,00080
08689,00001,00001
08690,00082,00082
08691,00079,00045
08692,00066,00066
08693,00044,00018
08694,00058,00058
08695,00031,00031
08696,00042,00042
08697,00023,00023
08698,00090,00090
08699,00006,00018
08700,00083,00083
08701,00031,00019
08702,00051,00051
08703,00080,00080
08704,00023,00023
08705,00064,00064
08706,00061,00061
08707,00040,00040
08708,00051,00051
08709,00099,00099
08710,00028,00028
08711,00019,00019
08712,00063,00063
08713,00050,00007
08714,00097,00097
08715,00078,00078
08716,00034,00034
08717,00071,00084
08718,00013,00013
08719,00074,00050
08720,00017,00017
08721,00028,00028
08722,00029,00029
08723,00010,00010
08724,00061,00057
08725,00083,00083
08726,00083,00083
08727,00053,00053
08728,00073,00073
08729,00007,00007
08730,00059,00059
08731,00082,00082
08732,00034,00034
08733,00015,00015
08734,00068,00068
08735,00068,00068
08736,00034,00034
08737,00082,00082
08738,00075,00075
08739,00037,00037
08740,00008,00008
08741,00094,00094
08742,00016,00016
08743,00024,00024
08744,00021,00021
08745,00008,00008
08746,00096,00096
08747,00053,00053
08748,00049,00049
08749,00038,00038
08750,00085,00085
08751,00027,00027
08752,00032,00032
08753,00096,00096
08754,00020,00020
08755,00029,00029
08756,00043,00043
08757,00069,00069
08758,00094,00094
08759,00026,00026
08760,00054,00092
08761,00023,00023
08762,00091,00091
08763,00034,00034
08764,00048,00048
08765,00071,00071
08766,00053,00053
08767,00005,00025
08768,00000,00000
08769,00059,00059
08770,00057,00057
08771,00069,00069
08772,00073,00073
08773,00050,00027
08774,00012,00012
08775,00042,00042
08776,00061,00061
08777,00021,00021
08778,00072,00072
08779,00088,00088
08780,00028,00028
08781,00015,00015
08782,00024,00024
08783,00001,00001
08784,00077,00077
08785,00067,00067
08786,00082,00082
08787,00005,00005
08788,00064,00064
08789,00051,00051
08790,00059,00052
08791,00079,00079
08792,00070,00070
08793,00046,00046
08794,00001,00001
08795,00059,00059
08796,00087,00087
08797,00060,00068
08798,00088,00088
08799,00076,00076
08800,00045,00045
08801,00015,00015
08802,00007,00079
08803,00001,00001
08804,00035,00035
08805,00094,00094
08806,00079,00079
08807,00040,00016
08808,00071,00049
08809,00026,00026
08810,00030,00072
08811,00060,00060
08812,00073,00073
08813,00009,00009
08814,00075,00075
08815,00005,00005
08816,00072,00072
08817,00027,00027
08818,00096,00067
08819,00038,00038
08820,00056,00018
08821,00033,00045
08822,00080,00036
08823,00040,00040
08824,00052,00096
08825,00098,00035
08826,00007,00007
08827,00085,00085
08828,00030,00030
08829,00092,00014
08830,00051,00051
08831,00079,00079
08832,00087,00076
08833,00099,00099
08834,00086,00086
08835,00015,00015
08836,00029,00029
08837,00063,00063
08838,00066,00066
08839,00062,00062
08840,00080,00080
08841,00024,00024
08842,00057,00057
08843,00043,00043
08844,00078,00078
08845,00030,00033
08846,00099,00099
08847,00095,00095
08848,00093,00093
08849,00072,00072
08850,00071,00071
08851,00072,00077
08852,00086,00086
08853,00064,00064
08854,00004,00004
08855,00023,00023
08856,00062,00062
08857,00050,00050
08858,00017,00017
08859,00035,00098
08860,00021,00021
08861,00032,00032
08862,00057,00057
08863,00061,00099
08864,00002,00002
08865,00006,00006
08866,00006,00070
08867,00082,00082
08868,00082,00082
08869,00094,00094
08870,00095,00095
08871,00081,00081
08872,00096,00096
08873,00093,00077
08874,00049,00033
08875,00067,00067
08876,00031,00031
08877,00060,00060
08878,00020,00007
08879,00044,00074
08880,00063,00063
08881,00062,00062
08882,00082,00082
08883,00036,00036
08884,00068,00012
08885,00031,00031
08886,00047,00047
08887,00075,00075
08888,00077,00077
08889,00029,00029
08890,00094,00094
08891,00063,00027
08892,00084,00070
08893,00095,00095
08894,00032,00032
08895,00038,00038
08896,00067,00067
08897,00037,00037
08898,00025,00002
08899,00065,00065
08900,00040,00040
08901,00053,00053
08902,00087,00087
08903,00095,00095
08904,00053,00053
08905,00042,00042
08906,00043,00043
08907,00089,00089
08908,00069,00069
08909,00093,00093
08910,00081,00081
08911,00040,00084
08912,00071,00071
08913,00031,00031
08914,00033,00033
08915,00091,00073
08916,00075,00075
08917,00085,00085
08918,00047,00047
08919,00097,00097
08920,00054,00054
08921,00013,00013
08922,00033,00024
08923,00046,00046
08924,00062,00062
08925,00092,00092
08926,00053,00053
08927,00098,00098
08928,00066,00066
08929,00045,00045
08930,00048,00048
08931,00094,00094
08932,00061,00016
08933,00069,00069
08934,00060,00060
08935,00037,00027
08936,00098,00035
08937,00059,00059
08938,00047,00047
08939,00079,00044
08940,00057,00057
08941,00004,00004
08942,00083,00083
08943,00089,00089
08944,00071,00071
08945,00058,00058
08946,00052,00052
08947,00046,00046
08948,00058,00058
08949,00098,00098
08950,00022,00022
08951,00062,00062
08952,00052,00047
08953,00002,00002
08954,00058,00058
08955,00077,00077
08956,00096,00096
08957,00086,00086
08958,00033,00033
08959,00058,00013
08960,00069,00069
08961,00097,00097
08962,00014,00014
08963,00051,00051
08964,00002,00002
08965,00004,00004
08966,00067,00029
08967,00058,00058
08968,00042,00044
08969,00006,00006
08970,00050,00080
08971,00081,00081
08972,00099,00099
08973,00028,00028
08974,00050,00050
08975,00057,00057
08976,00088,00088
08977,00025,00025
08978,00038,00038
08979,00071,00071
08980,00047,00047
08981,00053,00053
08982,00048,00048
08983,00079,00079
08984,00059,00059
08985,00029,00029
08986,00082,00082
08987,00090,00090
08988,00026,00026
08989,00081,00081
08990,00017,00017
08991,00014,00014
08992,00069,00069
08993,00025,00025
08994,00032,00032
08995,00039,00039
08996,00010,00014
08997,00089,00089
08998,00038,00003
08999,00067,00067
09000,00099,00078
09001,00028,00028
09002,00098,00098
09003,00088,00088
09004,00020,00020
09005,00064,00003
09006,00018,00018
09007,00071,00060
09008,00048,00048
09009,00069,00069
09010,00079,00018
09011,00086,00041
09012,00006,00006
09013,00039,00039
09014,00087,00044
09015,00019,00015
09016,00037,00037
09017,00051,00057
09018,00048,00048
09019,00003,00098
09020,00089,00089
09021,00067,00067
09022,00046,00077
09023,00038,00038
09024,00023,00071
09025,00021,00021
09026,00096,00096
09027,00011,00011
09028,00013,00013
09029,00084,00084
09030,00030,00073
09031,00058,00058
09032,00030,00073
09033,00098,00035
09034,00031,00031
09035,00083,00083
09036,00059,00059
09037,00077,00077
09038,00050,00050
09039,00041,00041
09040,00008,00089
09041,00019,00019
09042,00054,00054
09043,00063,00004
09044,00068,00068
09045,00057,00009
09046,00091,00091
09047,00067,00067
09048,00038,00019
09049,00040,00040
09050,00071,00071
09051,00051,00057
09052,00038,00038
09053,00009,00009
09054,00082,00082
09055,00003,00003
09056,00076,00076
09057,00020,00020
09058,00023,00060
09059,00042,00042
09060,00094,00094
09061,00023,00026
09062,00072,00072
09063,00006,00006
09064,00025,00025
09065,00022,00061
09066,00036,00036
09067,00004,00004
09068,00014,00014
09069,00010,00061
09070,00060,00060
09071,00077,00014
09072,00062,00062
09073,00085,00027
09074,00066,00066
09075,00016,00016
09076,00067,00067
09077,00093,00093
09078,00023,00023
09079,00033,00033
09080,00088,00088
09081,00018,00018
09082,00058,00058
09083,00000,00000
09084,00083,00083
09085,00023,00023
09086,00085,00085
09087,00056,00056
09088,00020,00020
09089,00079,00045
09090,00020,00020
09091,00030,00030
09092,00047,00096
09093,00019,00019
09094,00033,00015
09095,00098,00098
09096,00067,00051
09097,00026,00026
09098,00000,00000
09099,00056,00056
09100,00096,00047
09101,00077,00057
09102,00052,00059
09103,00010,00010
09104,00051,00051
09105,00097,00065
09106,00003,00003
09107,00023,00023
09108,00009,00009
09109,00077,00077
09110,00043,00043
09111,00015,00015
09112,00074,00055
09113,00077,00077
09114,00019,00019
09115,00073,00073
09116,00077,00077
09117,00007,00007
09118,00029,00029
09119,00004,00004
09120,00061,00061
09121,00064,00064
09122,00030,00030
09123,00039,00039
09124,00045,00070
09125,00019,00019
09126,00017,00051
09127,00081,00009
09128,00017,00017
09129,00028,00028
09130,00045,00045
09131,00028,00028
09132,00017,00012
09133,00041,00083
09134,00049,00049
09135,00063,00063
09136,00071,00071
09137,00012,00012
09138,00002,00011
09139,00077,00077
09140,00098,00035
09141,00068,00029
09142,00046,00040
09143,00015,00015
09144,00084,00084
09145,00019,00019
09146,00066,00066
09147,00070,00070
09148,00062,00062
09149,00034,00034
09150,00094,00094
09151,00030,00072
09152,00002,00035
09153,00045,00050
09154,00099,00099
09155,00033,00033
09156,00090,00090
09157,00016,00016
09158,00056,00056
09159,00004,00004
09160,00024,00024
09161,00071,00060
09162,00003,00003
09163,00019,00019
09164,00079,00014
09165,00023,00023
09166,00068,00068
09167,00091,00091
09168,00081,00081
09169,00010,00061
09170,00090,00090
09171,00021,00021
09172,00000,00057
09173,00022,00022
09174,00087,00087
09175,00082,00082
09176,00012,00012
09177,00038,00038
09178,00028,00010
09179,00093,00093
09180,00077,00077
09181,00084,00084
09182,00041,00041
09183,00036,00064
09184,00076,00076
09185,00025,00025
09186,00091,00091
09187,00094,00094
09188,00042,00042
09189,00079,00079
09190,00019,00019
09191,00076,00076
09192,00087,00087
09193,00018,00018
09194,00051,00051
09195,00001,00001
09196,00050,00050
09197,00094,00037
09198,00006,00006
09199,00045,00045
09200,00023,00023
09201,00000,00000
09202,00055,00055
09203,00091,00091
09204,00089,00089
09205,00095,00095
09206,00048,00048
09207,00045,00045
09208,00054,00054
09209,00069,00069
09210,00044,00082
09211,00068,00068
09212,00056,00056
09213,00086,00094
09214,00080,00080
09215,00037,00040
09216,00067,00067
09217,00071,00071
09218,00025,00005
